"COUNTY","COUNTYNAME","CITYNAME","REGION","STATE","COUNTYCODE","IsHotspot","Hotspot","UFOReports","CEs","UFOReports21stCent","RateUFOper100000","RateCEper100000","RateUFO21stCent","Rank","POP1990","POP1960","POPDIF6090","EDUC1960","Ocean","Lake","River","Interstate","Military","Nuclear","LONGITUDE","LATITUDE"
"Devon","Devon","Exeter","EU","GBR","15","1","Plymouth","238","41",,"25.4808023119796","4.40807128603867",,"14","930112.0",,"0.0",,"1","0","0","0","0","0",,
"Dorset","Dorset","Dorchester","EU","GBR","16","1","Bournemouth/Poole","155","33",,"26.7706172613486","5.69955077177099",,"10","578993.0",,"0.0",,"1","0","0","0","0","0",,
"Durham","Durham","Durham","EU","GBR","18","1",,"44","9",,"7.18005747385541","1.50280272708602",,"179","598881.0",,"0.0",,"1","0","0","0","0","0",,
"East Sussex","East Sussex","Lewes","EU","GBR","20","1",,"109","17",,"16.5362487051805","2.6520398866799",,"66","641016.0",,"0.0",,"1","0","0","0","0","0",,
"Essex","Essex","Chelmsford","EU","GBR","21","1","Epping","263","58",,"18.4912025633606","4.0934723231867",,"30","1416890.0",,"0.0",,"1","0","1","0","0","0",,
"Gloucester","Gloucestershire","Gloucester","EU","GBR","23","1",,"89","13",,"18.0466617731149","2.63602924775836",,"64","493166.0",,"0.0",,"1","0","0","0","0","0",,
"Hampshire","Hampshire","Winchester","EU","GBR","27","1","Portsmouth","233","49",,"15.9434575675275","3.39664965569064",,"52","1442598.0",,"0.0",,"1","0","0","0","0","0",,
"Hereford-Wor","Hereford and Worcester","Worcester","EU","GBR","28","1",,"73","10",,"11.6913546436299","1.60155543063423",,"131","624393.0",,"0.0",,"0","0","0","0","0","0",,
"Hertford","Hertfordshire","Hertford","EU","GBR","29","1",,"112","12",,"11.359333585763","1.26214817619589",,"144","950760.0",,"0.0",,"0","0","0","0","0","0",,
"Humberside","Humberside","Hull","EU","GBR","31","1","Bridlington","125","16",,"14.4672837793289","1.897348692371",,"95","843282.0",,"0.0",,"1","0","0","0","0","0",,
"Isle Wight","Isle of Wight","Newport","EU","GBR","33","1","Ryde","51","7",,"44.3945368605228","6.09336780438548",,"6","114879.0",,"0.0",,"1","0","0","0","0","0",,
"Jersey","Jersey",,"EU","GBR","34","0",,"7","0",,"8.45318745546982","0.0",,,"82809.0",,"0.0",,"0","0","0","0","0","0",,
"Kent","Kent","Maidstone","EU","GBR","35","1","West Malling","299","50",,"20.3674002843151","3.45210174310425",,"34","1448393.0",,"0.0",,"1","0","0","0","0","0",,
"Lancashire","Lancashire","Preston","EU","GBR","36","1","Haslingden","222","45",,"15.92308781693","3.30202281917903",,"54","1362801.0",,"0.0",,"1","0","0","0","0","0",,
"Leicester","Leicestershire","Leicester","EU","GBR","37","1",,"121","12",,"14.3601305335866","1.43601305335866",,"110","835647.0",,"0.0",,"0","0","0","0","0","0",,
"Lincoln","Lincolnshire","Lincoln","EU","GBR","38","1",,"95","16",,"17.3130193905817","2.94689691754582",,"57","542944.0",,"0.0",,"1","0","0","0","0","0",,
"London","London","London","EU","GBR","39","1",,"483","64",,"7.17247440379941","0.968435362538317",,"194","6608598.0",,"0.0",,"0","0","0","0","0","0",,
"Manchester","Manchester","Manchester","EU","GBR","41","1","Bolton","272","65",,"10.4449510310409","2.52387292571621",,"108","2575407.0",,"0.0",,"0","0","0","0","0","0",,
"Merseyside","Merseyside","Liverpool","EU","GBR","42","1","Runcorn","139","16",,"9.11437543243387","1.06445260524775",,"176","1503120.0",,"0.0",,"1","0","0","0","0","0",,
"Norfolk","Norfolk","Norwich","EU","GBR","44","1","Norwich","105","26",,"15.3232773717515","3.7943353491956",,"50","685232.0",,"0.0",,"1","0","0","0","0","0",,
"North York","North Yorkshire","Northallerton","EU","GBR","45","1",,"149","24",,"22.801841286942","3.67277980460811",,"23","653456.0",,"0.0",,"1","0","0","0","0","0",,
"Northampton","Northamptonshire","Northampton","EU","GBR","46","1",,"107","18",,"20.3822335499184","3.42878695232272",,"36","524967.0",,"0.0",,"0","0","0","0","0","0",,
"Northumberla","Northumberland",,"EU","GBR","47","1",,"61","10",,"20.6464016029731","3.38465600048739",,"35","295451.0",,"0.0",,"1","0","0","0","0","0",,
"Nottingham","Nottinghamshire","Nottingham","EU","GBR","48","1",,"109","14",,"10.954719129192","1.43332773652979",,"141","976748.0",,"0.0",,"0","0","0","0","0","0",,
"Oxford","Oxfordshire","Oxford","EU","GBR","50","1",,"190","45",,"37.0640537823078","8.87171500108432",,"5","507230.0",,"0.0",,"0","0","0","0","0","0",,
"Shropshire","Shropshire","Shrewsbury","EU","GBR","53","1","Shrewsbury","70","11",,"18.9007843825519","2.97012326011529",,"49","370355.0",,"0.0",,"0","0","0","0","0","0",,
"Somerset","Somerset","Taunton","EU","GBR","54","1",,"123","14",,"29.2245668416148","3.35363881789023",,"16","417457.0",,"0.0",,"1","0","0","0","0","0",,
"South York","South Yorkshire","Barnsley","EU","GBR","56","1","Sheffield","109","16",,"8.43634314709654","1.23836229682151",,"178","1292029.0",,"0.0",,"0","0","0","0","0","0",,
"Stafford","Staffordshire","Stafford","EU","GBR","57","1",,"243","38",,"24.1636926099871","3.77868444106794",,"20","1005641.0",,"0.0",,"0","0","0","0","0","0",,
"Suffolk","Suffolk","Ipswich","EU","GBR","59","1","Lowestoft","102","27",,"17.1147859889211","4.5752398188205",,"28","590133.0",,"0.0",,"1","0","0","0","0","0",,
"Surrey","Surrey","Kingston-upon-Thames","EU","GBR","60","1",,"192","25",,"19.244545783379","2.51891960515431",,"55","992489.0",,"0.0",,"0","0","0","0","0","0",,
"Tyne Wear","Tyne and Wear","Newcastle upon Tyne","EU","GBR","62","1","Gateshead","136","13",,"11.8010518788331","1.14487816734948",,"147","1135492.0",,"0.0",,"1","0","0","0","0","0",,
"Warwick","Warwickshire","Warwick","EU","GBR","63","1",,"86","17",,"17.6670547742555","3.61855338749811",,"41","469801.0",,"0.0",,"0","0","0","0","0","0",,
"West Midland","West Midlands","Birmingham","EU","GBR","65","1","Coventry & Birmingham","218","25",,"8.06568511337043","0.951142112425759",,"189","2628419.0",,"0.0",,"0","0","0","0","0","0",,
"West Sussex","West Sussex","Chichester","EU","GBR","66","1",,"83","18",,"12.6129784471885","2.76870258596822",,"86","650124.0",,"0.0",,"1","0","0","0","0","0",,
"West York","West Yorkshire","Wakefield","EU","GBR","67","1","Bradford","223","31",,"10.9313565219886","1.5333577021794",,"138","2021707.0",,"0.0",,"0","0","0","0","0","0",,
"Wiltshire","Wiltshire","Trowbridge","EU","GBR","69","1","Warminster","253","75",,"49.3528533947155","14.6302925083149",,"2","512635.0",,"0.0",,"0","0","0","0","0","0",,
"Clwyd","Clwyd","Mold","EU","GBR","11","1",,"57","10",,"13.7454905713715","2.59348878705123",,"75","385581.0",,"0.0",,"1","0","0","0","0","0",,
"Dyfed","Dyfed","Carmarthen","EU","GBR","19","1",,"54","25",,"16.4066369489846","7.73897969291729",,"12","323040.0",,"0.0",,"1","0","0","0","0","0",,
"Gwent","Gwent",,"EU","GBR","25","0",,"31","2",,"7.10194730813287","0.458190148911798",,,"436500.0",,"0.0",,"1","0","0","0","0","0",,
"Gwynedd","Gwynedd","Caernarfon","EU","GBR","26","1",,"52","17",,"22.942899172706","7.64763305756868",,"9","222291.0",,"0.0",,"1","0","0","0","0","0",,
"MidGlamorgan","Mid Glamorgan",,"EU","GBR","43","0",,"12","1",,"2.06081270959402","0.187346609963093",,,"533770.0",,"0.0",,"1","0","0","0","0","0",,
"Powys","Powys","Llandrindod Wells","EU","GBR","51","1",,"18","5",,"16.6480147242441","4.62444853451226",,"29","108121.0",,"0.0",,"0","0","0","0","0","0",,
"So Glamorgan","South Glamorgan","Cardiff","EU","GBR","55","1",,"61","12",,"15.9270329530312","3.18540659060624",,"59","376718.0",,"0.0",,"1","0","0","0","0","0",,
"West Glamorg","West Glamorgan",,"EU","GBR","64","1",,"28","4",,"7.42535456068027","1.10005252750819",,"188","363619.0",,"0.0",,"1","0","0","0","0","0",,
"Borders","Borders","Newtown St Boswells","EU","GBR","04","1",,"18","6",,"18.0389641625912","6.01298805419707",,"17","99784.0",,"0.0",,"1","0","0","0","0","0",,
"Central","Central","Stirling","EU","GBR","07","1",,"40","6",,"14.2652830561357","2.19465893171319",,"89","273391.0",,"0.0",,"0","1","0","0","0","0",,
"Dumfries","Dumfries and Galloway","Dumfries","EU","GBR","17","1",,"41","5",,"28.2487822018892","3.44497343925478",,"18","145139.0",,"0.0",,"1","0","0","0","0","0",,
"Fife","Fife","Cupar","EU","GBR","22","1",,"40","9",,"12.2188891807846","2.74925006567653",,"90","327362.0",,"0.0",,"1","0","0","0","0","0",,
"Grampian","Grampian","Aberdeen","EU","GBR","24","1",,"41","9",,"8.47561776658996","1.90701399748274",,"152","471942.0",,"0.0",,"1","0","0","0","0","0",,
"Highland","Highland","Inverness","EU","GBR","30","1",,"26","5",,"12.4906320259805","2.4981264051961",,"93","200150.0",,"0.0",,"1","1","0","0","0","0",,
"Lothian","Lothian","Edinburgh","EU","GBR","40","1","Edinburgh","113","20",,"15.3039389359293","2.70866175857156",,"71","738372.0",,"0.0",,"1","0","0","0","0","0",,
"Orkney Isl","Orkney Islands","Kirkwall","EU","GBR","49","1",,"25","5",,"131.192275398825","26.2384550797649",,"1","19056.0",,"0.0",,"1","0","0","0","0","0",,
"Shetland Isl","Shetland Islands","Lerwick","EU","GBR","52","0",,"3","1",,"10.9982769366133","3.66609231220442",,,"27277.0",,"0.0",,"0","0","0","0","0","0",,
"Strathclyde","Strathclyde","Glasgow","EU","GBR","58","1",,"152","25",,"6.32139642974184","1.03970336015491",,"200","2404532.0",,"0.0",,"1","0","0","0","0","0",,
"Tayside","Tayside","Dundee","EU","GBR","61","1",,"56","12",,"14.2913287362893","3.0624275863477",,"69","391846.0",,"0.0",,"1","1","0","0","0","0",,
"Western Isle","Western Isles",,"EU","GBR","68","0",,"6","3",,"18.8182160331201","9.40910801656003",,,"31884.0",,"0.0",,"1","0","0","0","0","0",,
"Isle Man","Isle of Man",,"EU","GBR","32","0",,"9","1",,"18.6610683461628","2.33263354327035",,,"42870.0",,"0.0",,"0","0","0","0","0","0",,
"Guernsey","Guernsey",,"EU","GBR","08","0",,"9","1",,"16.2393316612836","1.80437018458707",,,"55421.0",,"0.0",,"0","0","0","0","0","0",,
"Aargau","Aargau","Aarau","EU","SUI","01","0",,"5","1",,"1.10267685834131","0.220535371668262",,,"453442.0",,"0.0",,"0","0","0","0","0","0",,
"AusserRhoden","Appenzell Ausser Rhoden","Herisau","EU","SUI","02","0",,"1","0",,"2.10035495998824","0.0",,,"47611.0",,"0.0",,"0","0","0","0","0","0",,
"Buenos Aires","Buenos Aires","La Plata","SA","ARG","01","1",,"593","165",,"5.49275678591661","1.38939884972596",,"37","10796036.0",,"0.0",,"1","0","1","0","0","0",,
"Appenzell","Appenzell Inner Rhoden","Appenzell","EU","SUI","03","0",,"2","0",,"15.5714730613516","0.0",,,"12844.0",,"0.0",,"0","0","0","0","0","0",,
"Baselland","Baselland","Liestal","EU","SUI","04","0",,"5","0",,"2.27456760469835","0.0",,,"219822.0",,"0.0",,"0","0","0","0","0","0",,
"Basel","Baselstadt","Basel","EU","SUI","05","0",,"25","0",,"12.2600102984087","0.0",,,"203915.0",,"0.0",,"0","0","0","0","0","0",,
"Bern","Bern","Bern","EU","SUI","06","0",,"57","3",,"6.24984923609299","0.328939433478578",,,"912022.0",,"0.0",,"0","1","0","0","0","0",,
"Fribourg","Fribourg","Fribourg","EU","SUI","07","1",,"12","4",,"6.47787266661628","2.15929088887209",,"160","185246.0",,"0.0",,"0","1","0","0","0","0",,
"Geneva","Geneva","Geneva","EU","SUI","08","0",,"26","3",,"7.44900297960119","0.859500343800137",,,"349040.0",,"0.0",,"0","0","0","0","0","0",,
"Glarus","Glarus","Glarus","EU","SUI","09","0",,"0","0",,"0.0","0.0",,,"36718.0",,"0.0",,"0","0","0","0","0","0",,
"Graubunden","Graubunden","Chur","EU","SUI","10","0",,"13","0",,"7.89596759008995","0.0",,,"164641.0",,"0.0",,"0","0","0","0","0","0",,
"Jura","Jura","Delemont","EU","SUI","11","0",,"3","1",,"4.61637891238113","0.0",,,"64986.0",,"0.0",,"0","0","0","0","0","0",,
"Luzern","Lucerne","Lucerne","EU","SUI","12","0",,"7","0",,"2.36359523094014","0.0",,,"296159.0",,"0.0",,"0","1","0","0","0","0",,
"Neuchatel","Neuchatel","Neuchatel","EU","SUI","13","1",,"14","6",,"8.84016973125884","3.7886441705395",,"85","158368.0",,"0.0",,"0","1","0","0","0","0",,
"Nidwalden","Nidwalden","Stans","EU","SUI","14","0",,"0","0",,"0.0","0.0",,,"28617.0",,"0.0",,"0","1","0","0","0","0",,
"Obwalden","Obwalden","Sarnen","EU","SUI","15","0",,"0","0",,"0.0","0.0",,,"25865.0",,"0.0",,"0","0","0","0","0","0",,
"Sankt Gallen","Sankt Gallen","St Gallen","EU","SUI","16","0",,"6","1",,"1.53063176826235","0.255105294710392",,,"391995.0",,"0.0",,"0","1","0","0","0","0",,
"Schaffhausen","Schaffhausen","Schaffhausen","EU","SUI","17","0",,"5","0",,"7.20326163686917","0.0",,,"69413.0",,"0.0",,"0","0","0","0","0","0",,
"Schwyx","Schwyx","Schwyz","EU","SUI","18","0",,"0","0",,"0.0","0.0",,,"97354.0",,"0.0",,"0","0","0","0","0","0",,
"Solothurn","Soleure (Solothurn)","Solothurn","EU","SUI","19","0",,"4","1",,"1.83400427322996","0.458501068307489",,,"218102.0",,"0.0",,"0","0","0","0","0","0",,
"Thurgau","Thurgau","Frauenfeld","EU","SUI","20","0",,"16","0",,"8.70535107048614","0.0",,,"183795.0",,"0.0",,"0","1","0","0","0","0",,
"Ticino","Ticino","Bellinzona","EU","SUI","21","1",,"24","8",,"9.02598355014498","3.00866118338166",,"104","265899.0",,"0.0",,"0","1","0","0","0","0",,
"Uri","Uri","Altdorf","EU","SUI","22","0",,"1","0",,"2.95133252663578","0.0",,,"33883.0",,"0.0",,"0","1","0","0","0","0",,
"Valais","Valais","Sion","EU","SUI","23","0",,"15","2",,"6.85849104052454","0.914465472069938",,,"218707.0",,"0.0",,"0","1","0","0","0","0",,
"Vaud","Vaud","Lausanne","EU","SUI","24","1",,"115","13",,"21.7495323850537","2.4586427913539",,"46","528747.0",,"0.0",,"0","1","0","0","0","0",,
"Zug","Zug","Zug","EU","SUI","25","0",,"0","0",,"0.0","0.0",,,"75930.0",,"0.0",,"0","1","0","0","0","0",,
"Zurich","Zurich","Zurich","EU","SUI","26","0",,"54","2",,"4.80923801186101","0.178119926365222",,,"1122839.0",,"0.0",,"0","1","0","0","0","0",,
"Abruzzi","Abruzzi","L'Aquila","EU","ITA","01","1",,"54","31",,"4.43425842365398","2.54559279876432",,"162","1217791.0",,"0.0",,"0","0","0","0","0","0",,
"Taranaki","Taranaki","New Plymouth","AU","NZL","12","1",,"24","5",,"23.3331388905092","4.86107060218943",,"18","102858.0",,"0.0",,"1","0","0","0","0","0",,
"Aosta","Aosta",,"EU","ITA","02","0",,"1","0",,"0.890051890025188","0.0",,,"112353.0",,"0.0",,"0","0","0","0","0","0",,
"Puglia","Puglia (Apulia)","Bari","EU","ITA","14","1",,"43","10",,"1.11064705005686","0.258290011641131",,"259","3871617.0",,"0.0",,"0","0","0","0","0","0",,
"Basilicata","Basilicata",,"EU","ITA","03","0",,"2","2",,"0.327768909807829","0.327768909807829",,,"610186.0",,"0.0",,"0","0","0","0","0","0",,
"Calabria","Calabria","Catanzaro","EU","ITA","04","1",,"12","6",,"0.582190219010257","0.291095109505129",,"260","2061182.0",,"0.0",,"0","0","0","0","0","0",,
"Campania","Campania","Naples","EU","ITA","05","1",,"60","20",,"1.09827069956549","0.366090233188496",,"256","5463134.0",,"0.0",,"0","0","0","0","0","0",,
"Emilia-Romagna","Emilia-Romagna","Bologna","EU","ITA","06","1",,"69","24",,"1.74351922533167","0.60644146968058",,"246","3957513.0",,"0.0",,"0","0","0","0","0","0",,
"Friuli-Venezia Giulia","Friuli-Venezia Giulia","Trieste","EU","ITA","07","1",,"36","12",,"2.91737980395208","0.972459934650692",,"222","1233984.0",,"0.0",,"0","0","0","0","0","0",,
"Latium","Latium (Lazio)","Rome","EU","ITA","08","1",,"95","20",,"1.89936029545249","0.399865325358419",,"251","5001684.0",,"0.0",,"0","0","0","0","0","0",,
"Liguria","Liguria","Genoa (Genova)","EU","ITA","09","1",,"78","29",,"4.31441462520182","1.60407723244683",,"198","1807893.0",,"0.0",,"0","0","0","0","0","0",,
"Lombardia","Lombardia","Milan","EU","ITA","10","1",,"94","36",,"1.05717137827706","0.404874144872067",,"254","8891652.0",,"0.0",,"0","0","0","0","0","0",,
"Marche","Marche","Ancona","EU","ITA","11","1",,"38","15",,"2.69044834197581","1.06201908235887",,"218","1412404.0",,"0.0",,"0","0","0","0","0","0",,
"Piemonte","Piemonte","Turin (Torino)","EU","ITA","13","1",,"63","27",,"1.40655423014487","0.602808955776372",,"249","4479031.0",,"0.0",,"0","0","0","0","0","0",,
"Sardegna","Sardinia (Sardegna)","Cagliari","EU","ITA","15","1",,"47","21",,"2.94823341226653","1.31729577994888",,"210","1594175.0",,"0.0",,"0","0","0","0","0","0",,
"Sicilia","Sicilia","Palermo","EU","ITA","16","1",,"100","31",,"2.03795570217968","0.631766267675699",,"238","4906878.0",,"0.0",,"0","0","0","0","0","0",,
"Trentino-Alto Adige","Trentino-Alto Adige",,"EU","ITA","18","0",,"15","2",,"1.71740058826695","0.22898674510226",,,"873413.0",,"0.0",,"0","0","0","0","0","0",,
"Toscana","Toscana","Florence (Firenze)","EU","ITA","17","1",,"110","34",,"3.07172391568844","0.949441937576427",,"219","3581051.0",,"0.0",,"0","0","0","0","0","0",,
"Umbria","Umbria","Perugia","EU","ITA","19","1",,"30","7",,"3.7149310508797","0.866817245205262",,"215","807552.0",,"0.0",,"0","0","0","0","0","0",,
"Veneto","Veneto","Venice (Venezia)","EU","ITA","20","1",,"71","37",,"1.63404446488151","0.851544298600222",,"236","4345047.0",,"0.0",,"0","0","0","0","0","0",,
"Molise","Molise",,"EU","ITA","12","0",,"0","0",,"0.0","0.0",,,"328371.0",,"0.0",,"0","0","0","0","0","0",,
"Alava","Alava",,"EU","ESP","01","0",,"1","0",,"0.387822377351173","0.0",,,"257850.0",,"0.0",,"0","0","0","0","0","0",,
"Albacete","Albacete","Albacete","EU","ESP","02","1",,"19","6",,"5.30389866017627","1.76796622005876",,"184","339373.0",,"0.0",,"0","0","0","0","0","0",,
"Alicante","Alicante","Alicante","EU","ESP","03","1",,"28","5",,"2.262480845054","0.435092470202692",,"245","1149181.0",,"0.0",,"0","0","0","0","0","0",,
"Almeria","Almeria",,"EU","ESP","04","0",,"8","3",,"1.70386363249122","0.730227271067665",,,"410831.0",,"0.0",,"0","0","0","0","0","0",,
"Avila","Avila",,"EU","ESP","05","0",,"1","0",,"0.544703844519735","0.0",,,"183586.0",,"0.0",,"0","0","0","0","0","0",,
"Badajoz","Badajoz","Badajoz","EU","ESP","06","1",,"29","20",,"4.50647144839546","2.95251577653496",,"140","643519.0",,"0.0",,"0","0","0","0","0","0",,
"Baleares","Baleares","Palma","EU","ESP","07","1",,"66","15",,"9.30574561142562","2.13574489442555",,"119","655509.0",,"0.0",,"0","0","0","0","0","0",,
"Barcelona","Barcelona","Barcelona","EU","ESP","08","1",,"137","18",,"2.87679280429763","0.389340379529002",,"239","4623204.0",,"0.0",,"0","0","0","0","0","0",,
"Brabant","Brabant","Brussels","EU","BEL","02","1",,"176","13",,"7.92356639723539","0.585263427068524",,"202","2221222.0",,"0.0",,"0","0","0","0","0","0",,
"East Flanders","East Flanders","Ghent","EU","BEL","03","1",,"67","5",,"5.0330831315092","0.375603218769343",,"225","1331192.0",,"0.0",,"0","0","0","0","0","0",,
"Hainaut","Hainaut","Mons","EU","BEL","04","1",,"119","17",,"9.14345777912326","1.30620825416047",,"165","1301477.0",,"0.0",,"0","0","0","0","0","0",,
"Liege","Liege","Liege","EU","BEL","05","1",,"87","12",,"8.70510989951101","1.20070481372566",,"175","999413.0",,"0.0",,"0","0","0","0","0","0",,
"Limburg","Limburg","Hasselt","EU","BEL","06","0",,"11","1",,"1.53440983807791","0.139491803461629",,,"716888.0",,"0.0",,"0","0","0","0","0","0",,
"Luxembourg","Luxembourg","Arlon","EU","BEL","07","1",,"38","6",,"17.1228247253589","2.70360390400404",,"65","221926.0",,"0.0",,"0","0","0","0","0","0",,
"Namur","Namur","Namur","EU","BEL","08","1",,"47","5",,"11.5365733922435","1.22729504172803",,"150","407400.0",,"0.0",,"0","0","0","0","0","0",,
"West Flanders","West Flanders","Bruges","EU","BEL","09","1",,"67","9",,"6.20799756868871","0.833910121167141",,"204","1079253.0",,"0.0",,"1","0","0","0","0","0",,
"Luxembourg","Luxembourg","Luxembourg","EU","LUX","01","0",,"1","1",,"0.264550264550265","0.264550264550265",,,"378000.0",,"0.0",,"0","0","0","0","0","0",,
"Drenthe","Drenthe","Assen","EU","NED","01","0",,"2","0",,"0.455512383104135","0.0",,,"439066.0",,"0.0",,"0","0","0","0","0","0",,
"Flevoland","Flevoland","Lelystad","EU","NED","02","0",,"0","0",,"0.0","0.0",,,"202678.0",,"0.0",,"0","0","0","0","0","0",,
"Friesland","Friesland","Leeuwarden","EU","NED","03","0",,"3","0",,"0.500675912481851","0.0",,,"599190.0",,"0.0",,"0","0","0","0","0","0",,
"Gelderland","Gelderland","Arnhem","EU","NED","04","0",,"9","1",,"0.501482717233955","0.0557203019148839",,,"1794678.0",,"0.0",,"0","0","0","0","0","0",,
"Groningen","Groningen","Groningen","EU","NED","05","0",,"4","1",,"0.720461095100865","0.180115273775216",,,"555200.0",,"0.0",,"0","0","0","0","0","0",,
"Limburg","Limburg","Maastricht","EU","NED","06","0",,"5","0",,"0.454701706586445","0.0",,,"1099622.0",,"0.0",,"0","0","0","0","0","0",,
"North Braban","North Brabant","Hertogenbosch","EU","NED","07","0",,"7","2",,"0.322194012346475","0.0920554320989927",,,"2172604.0",,"0.0",,"0","0","0","0","0","0",,
"North Holland","North Holland","Haarlem","EU","NED","08","0",,"18","1",,"0.761047878367637","0.0422804376870909",,,"2365160.0",,"0.0",,"0","0","0","0","0","0",,
"Overijssel","Overijssel","Zwolle","EU","NED","09","0",,"2","0",,"0.197054236222707","0.0",,,"1014949.0",,"0.0",,"0","0","0","0","0","0",,
"South Holland","South Holland","Rotterdam","EU","NED","10","0",,"15","0",,"0.468690241994146","0.0",,,"3200408.0",,"0.0",,"0","0","0","0","0","0",,
"Utrecht","Utrecht","Utrecht","EU","NED","11","0",,"11","3",,"1.09492829215076","0.298616806950207",,,"1004632.0",,"0.0",,"0","0","0","0","0","0",,
"Zeeland","Zeeland","Middelburg","EU","NED","12","0",,"1","1",,"0.281226710913002","0.281226710913002",,,"355585.0",,"0.0",,"0","0","0","0","0","0",,
"Burgenland","Burgenland","Eisenstadt","EU","AUT","01","0",,"0","0",,"0.0","0.0",,,"272274.0",,"0.0",,"0","0","0","0","0","0",,
"Carinthia","Carinthia","Klagenfurt","EU","AUT","02","0",,"22","0",,"4.09891807194346","0.0",,,"536727.0",,"0.0",,"0","0","0","0","0","0",,
"Lower Austria","Lower Austria",,"EU","AUT","03","1",,"55","9",,"3.82173483136074","0.625374790586303",,"227","1439137.0",,"0.0",,"0","0","0","0","0","0",,
"Salzburg","Salzburg","Salzburg","EU","AUT","04","0",,"34","1",,"7.69505841454638","0.226325247486658",,,"441842.0",,"0.0",,"0","0","0","0","0","0",,
"Styria","Styria","Graz","EU","AUT","05","1",,"54","4",,"4.54732246916242","0.336838701419438",,"229","1187512.0",,"0.0",,"0","0","0","0","0","0",,
"Tirol","Tirol","Innsbruck","EU","AUT","06","0",,"84","1",,"14.3310716400035","0.170607995714327",,,"586139.0",,"0.0",,"0","0","0","0","0","0",,
"Upper Austria","Upper Austria","Linz","EU","AUT","07","0",,"59","3",,"4.64411150275577","0.236141262851988",,,"1270426.0",,"0.0",,"0","0","0","0","0","0",,
"Vienna","Vienna","Vienna","EU","AUT","08","1",,"76","7",,"5.01429734519347","0.461843176530977",,"220","1515666.0",,"0.0",,"0","0","0","0","0","0",,
"Vorarlberg","Vorarlberg","Bregenz","EU","AUT","09","0",,"21","0",,"6.87139047494397","0.0",,,"305615.0",,"0.0",,"0","0","0","0","0","0",,
"Alvsborg","Alvsborg","Gavle","EU","SWE","01","1",,"29","6",,"6.69101581156254","1.38434809894397",,"185","433417.0",,"0.0",,"0","0","0","0","0","0",,
"Blekinge","Blekinge","Karlskrona","EU","SWE","02","1",,"13","6",,"8.69309367142781","4.01219707912053",,"77","149544.0",,"0.0",,"0","0","0","0","0","0",,
"Gavleborg","Gavleborg","Gavle","EU","SWE","03","1",,"26","6",,"9.05910719014369","2.09056319772547",,"136","287004.0",,"0.0",,"0","0","0","0","0","0",,
"Goteborg Boh","Goteborg och Bohus","Goteborg","EU","SWE","04","1",,"19","6",,"2.60406316086669","0.822335735010533",,"230","729629.0",,"0.0",,"0","0","0","0","0","0",,
"Gotland","Gotland","Visby","EU","SWE","05","0",,"6","3",,"10.6415054182998","5.32075270914992",,,"56383.0",,"0.0",,"0","0","0","0","0","0",,
"Halland","Halland","Halmstad","EU","SWE","06","1",,"15","7",,"6.06263918809136","2.8292316211093",,"137","247417.0",,"0.0",,"0","0","0","0","0","0",,
"Jamtland","Jamtland","Ostersund","EU","SWE","07","1",,"24","8",,"17.8949566047302","6.0",,"19","134116.0",,"0.0",,"0","0","0","0","0","0",,
"Jonkoping","Jonkoping","Jonkoping","EU","SWE","08","1",,"25","7",,"8.22311616631746","2.30247252656889",,"135","304021.0",,"0.0",,"0","0","0","0","0","0",,
"Kalmar","Kalmar","Kalmar","EU","SWE","09","1",,"21","4",,"8.83165601961469","1.68222019421232",,"156","237781.0",,"0.0",,"0","0","0","0","0","0",,
"Kopparberg","Kopparberg","Falun","EU","SWE","10","1",,"42","12",,"14.7675690120145","4.21930543200413",,"45","284407.0",,"0.0",,"0","0","0","0","0","0",,
"Kristianstad","Kristianstad","Kristianstad","EU","SWE","11","0",,"10","0",,"3.52338470428232","0.0",,,"283818.0",,"0.0",,"0","0","0","0","0","0",,
"Kronoberg","Kronoberg","Vaxjo","EU","SWE","12","1",,"9","5",,"5.13033911541553","2.85018839745307",,"148","175427.0",,"0.0",,"0","0","0","0","0","0",,
"Malmohus","Malmohus","Malmo","EU","SWE","13","1",,"20","4",,"2.62003356262994","0.524006712525987",,"237","763349.0",,"0.0",,"0","0","0","0","0","0",,
"Norrbotten","Norrbotten","Lulea","EU","SWE","14","1",,"86","32",,"32.8826624250581","12.2354092744402",,"4","261536.0",,"0.0",,"0","0","0","0","0","0",,
"Orebro","Orebro","Orebro","EU","SWE","15","1",,"22","7",,"8.14721272742759","2.59229495872696",,"124","270031.0",,"0.0",,"0","0","0","0","0","0",,
"Ostergotland","Ostergotland","Linkoping","EU","SWE","16","1",,"40","14",,"10.0776228903126","3.52716801160942",,"82","396919.0",,"0.0",,"0","0","0","0","0","0",,
"Skaraborg","Skaraborg","Mariestad","EU","SWE","17","1",,"16","5",,"5.87962928937331","1.83738415292916",,"181","272126.0",,"0.0",,"0","0","0","0","0","0",,
"Sodermanland","Sodermanland","Nykoping","EU","SWE","18","1",,"60","24",,"23.8641651718419","9.54566606873675",,"7","251423.0",,"0.0",,"0","0","0","0","0","0",,
"Stockholm","Stockholm","Stockholm","EU","SWE","19","1",,"59","14",,"3.64864647584039","0.865780519690941",,"217","1617038.0",,"0.0",,"0","0","0","0","0","0",,
